State,District,Taluka,Facility Name,Facility Type,Latitude,longitude,Street,Landmark,Locality,Region Indicator,Operational Status,Ownership Authority
Telangana,Vikarabad,Peddemul,Primary Health Centre Peddamul,Primary Health Centre,17.3384694,77.6615097,MAIN ROAD,NEAR GOVT HIGH SCHOOL,PEDDEMUL,Rural,Functional,State Government
Telangana,Vikarabad,Kodangal,"Primary Health Centre,  Angadi Raichur",Primary Health Centre,17.0742575,77.5332796,Angadiraichur,Near ZPHS School,Angadriraichur,Rural,Functional,State Government
Telangana,Vikarabad,Kotepally,"Primary Health Centre,  Kotepally",Primary Health Centre,,,Kotepally,Near MRO office,Kotepally,Rural,Functional,State Government
Telangana,Vikarabad,Bantwaram,"Primary Health Centre, Bantaram",Primary Health Centre,17.44210291,77.70652816,BANTWARAM,&#34;NEAR KASTHUR BAI  HOSTEL&#34;,BANTWARAM,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,"Primary Health Centre, Chengomul",Primary Health Centre,17.25522709,78.02557021,Main road Chengomul,Near Police Station,Chengomul,Rural,Functional,State Government
Telangana,Vikarabad,Doma,"Primary Health Centre, Doma",Primary Health Centre,17.08774256,77.8349188,MAIN ROAD,NEAR CHAITHNAYA SCHOOL,DOMA,Rural,Functional,State Government
Telangana,Vikarabad,Doulathabad,"Primary Health Centre, Doulthabad",Primary Health Centre,17.00654,77.56663,Near Bus Stand,Doulthabad,Doulathabad,Rural,Functional,State Government
Telangana,Vikarabad,Mominpet,"Primary Health Centre, Mominpet",Primary Health Centre,17.51797586,77.89284647,MOMINPET,NEAR MRO OFFICE,MOMINPET,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,"Primary Health Centre, Patloor",Primary Health Centre,17.58576063,77.79251307,PATLOOR,HANUMAN TEMPLE OPP,PATLOOR,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,"Primary Health Centre, Pudur",Primary Health Centre,17.26680979,77.95821726,Village Road Pudur,Village Road Pudur,Pudur,Rural,Functional,State Government
Telangana,Vikarabad,Vikarabad,"Primary Health Centre, Siddaloor",Primary Health Centre,17.36018241,78.00023139,Beside ZPHS School,Beside ZPHS School,Near Siddaloor Road,Rural,Functional,State Government
Telangana,Vikarabad,Yelal,"Primary Health Centre, Yalal",Primary Health Centre,17.2131102,77.6435896,MAIN ROAD,YALAL,YALAL,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,"Primary Health Centre,Kulkacherla",Primary Health Centre,17.01690144,77.87434459,PETA GADDA,"BSNL OFFICE,BESID BC HOSTEL",KULKACHERLA,Rural,Functional,State Government
Telangana,Vikarabad,Kodangal,SubCentre  Kodangal-(A),SubCentre,17.1103,77.62354,Vaddar gally,Near cell Tower,Kodangal A,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Adikicherla,SubCentre,17.4208878,77.553344,BC COLONY,NEAR BUS STAND,ADKICHERLA,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Allapur,SubCentre,17.29870582,77.55748719,GRAM PANCHAYATH,OPP TEMPLE,BC COLONY,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Antharam,SubCentre,17.2883237,77.59032011,MAIN ROAD,NEAR HANMAN TEMPLE,BC COLONY,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Badivelkacherla,SubCentre,17.02904783,77.84030199,GP OFFICE,bc wada,bandelkacherla,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Bhuchanpally,SubCentre,17.52503785,77.73792341,SC COLONY,NEAR WATER TANK,BUCHANPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Chiguralapally,SubCentre,17.20376982,77.86373377,B.C Colony,NEAR BY BURZU GADDA,CHIGURALAPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Doulathabad,SubCentre Doultabad(B),SubCentre,17.00654,77.56663,Near Bus Stand,Doulthabad,Doulathabad B,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Elamakanne,SubCentre,17.26183562,77.53705412,TELUGU GADDA,OPP PRIMARY SCHOOL,BC COLONY,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Gadisingapur,SubCentre,17.157532,77.7902626,Hanuman Tempal,High School,Near Gram Pachyath,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Ganapur,SubCentre,17.60914414,77.78304756,MUSLIM ARIA,URADAMMA TEMPLE,GHANAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Gazipur,SubCentre,17.315913,77.639294,MAIN ROAD,NEAR GOVT SCHOOL,GAZIPUR,Rural,Functional,State Government
Telangana,Vikarabad,Kodangal,SubCentre Hasnabad,SubCentre,17.054041,77.652181,Main road,Beside CPS Urdu Medium School,Hasnabad,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Indur,SubCentre,17.3578656,77.6135158,MAIN ROAD,NEAR ZPHS,INDUR,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Kandanelli,SubCentre,17.27722,77.63571,SC COLONY,NEAR ICDS,KANDANELLY,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Karankote -I,SubCentre,17.30181471,77.47334093,BAZAAR AREA,NEAR WATER ANK,BUS STAND,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Karankote -II,SubCentre,17.30262394,77.47427702,KOTA COLONY,NEAR ANGANWADI CENTER,BUS STAND,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Komshettypally,SubCentre,17.62864428,77.83992648,BC COLONY,NEAR HANUMAN MANDIR,KOMSHETPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Kotapally,SubCentre,17.3845151,77.7457193,SC COLONY,NEAR SCHOOL,KOTEPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Kothapally,SubCentre,16.92698443,77.9580912,B.C Colony,ANGANAWADI SCHOOL,KOTHAPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Kothlapur,SubCentre,17.53790526,77.80137777,BC COLONY,BESIDE GP,KOTHLAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Doulathabad,SubCentre Kudurmalla,SubCentre,17.03577725,77.56965637,Near High School,Kudurmalla,Kudurumalla,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Kulkacherla,SubCentre,17.0160508,77.8746009,AMDALA GADDA,BC HOSTAL,KULKAACHERLA,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Malkapur,SubCentre,17.34609147,77.49798238,MIDIKERI,NEAR SBH BANK,MALKAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Mambapur,SubCentre,17.29523,77.66864,SC COLONY,NEAR ICDS,MAMBAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,SubCentre Manchanpally,SubCentre,17.1770617,77.9688683,BC Colony,Opp. Sarpanch House,Village Road Manchanpally,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Mandipal,SubCentre,16.96420323,77.96359777,GP OFFICE,SC COLONY,MANDIPAL,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,SubCentre Manneguda,SubCentre,17.2985131,77.9831441,O.C Colony,Opp. Anganwadi Center,Maseed Road,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Marepally,SubCentre,17.34077637,77.71305263,BC COLONY,NEAR GOVT HIGH SCHOOL,MAREPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Marpally,SubCentre,17.54033,77.76666,OC COLONY,ANGANWADI,MARPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Doulathabad,SubCentre Mature,SubCentre,17.02857,77.544745,Main Road,Matur,matoor,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Mujahidpur,SubCentre,17.07319497,77.9068315,B.C Colony,GRAMA PACHYATHI BESAIDE,MUJAHIDPUR,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Nagulapally,SubCentre,17.39552788,77.65954256,SC COLONY,NEAR GRAM PANCHAYATH OFFICE,NAGULAPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Naskal,SubCentre,17.22718688,77.87278354,Near By Post Office,Old Gram Pachyath,Naskal,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Pargi,SubCentre,17.18085205,77.87553817,SIRIDI SAI NAGAR,BACK SAIDE CHC,PARGI,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Peddamul,SubCentre,17.338469,77.66151,KUMMARGALLY,OPP LIBRARY,PEDDEMUL,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Puttapahad,SubCentre,16.9580113,77.86245,BC COLONY,GP OFFICE,PUTTAPAHAD,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,SubCentre Quthubullapur-I,SubCentre,17.25074955,78.0407609,S.C Colony,Near ambedkar statue,Primary School Road,Rural,Functional,State Government
Telangana,Vikarabad,Kodangal,SubCentre Raichur,SubCentre,17.0742575,77.5332796,SC Colony,Near Water Tank,Angadiraichur,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Rapole,SubCentre,17.13695087,77.95264632,B.C Wada,NEAR GRAM PACHYATHI,RAPOLE,Rural,Functional,State Government
Telangana,Vikarabad,Pargi,SubCentre Roopkhanpet,SubCentre,17.17070419,77.84068286,B.C Wada,NEAR BY BURZU GADDA,ROOPKHANPET,Rural,Functional,State Government
Telangana,Vikarabad,Tandur,SubCentre Sangamkalan,SubCentre,17.3638876,77.4612338,VADDERGALLY,NEAR GOVT SCHOOL,VADDERGALLY,Rural,Functional,State Government
Telangana,Vikarabad,Marpalle,SubCentre Siripuram,SubCentre,17.52397128,77.84344554,BC COLONY,NEAR MAGI SARPANCH HOME,SIRIPURAM,Rural,Functional,State Government
Telangana,Vikarabad,Pudur,SubCentre Somangurthy,SubCentre,17.2258356,77.9345987,BC Colony,Beside Grampanchayath,Hanuman Temple Road Somangurthi,Rural,Functional,State Government
Telangana,Vikarabad,Peddemul,SubCentre Thattepally,SubCentre,17.4282962,77.6249734,SC COLONY,NEAR PRIMARY SCHOOL,THATTEPALLY,Rural,Functional,State Government
Telangana,Vikarabad,Kulkacharla,SubCentre Thirmalpur,SubCentre,17.02108711,77.90014744,EDIGI GERI,VERI ANJANEYALU HOUSE,THIRUMALAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Yelal,"SubCentre, Agganur",SubCentre,17.215237,77.5726884,NEAR HANMAN TEMPLE,GP ROAD,AGGANUR,Rural,Functional,State Government
Telangana,Vikarabad,Doma,"SubCentre, Ainapur",SubCentre,17.05942062,77.81750858,SC WADA,COMMUNITY HALL,AINAPUR,Rural,Functional,State Government
Telangana,Vikarabad,Vikarabad,"SubCentre, Alampally",SubCentre,17.35161124,77.90521413,4th Ward,Near to Anantha Swamy Temple,Near to Anantha Swamy Temple,Urban,Functional,State Government
Telangana,Vikarabad,Mominpet,"SubCentre, Amaravathi Kalan",SubCentre,17.56370894,77.89339095,BC COLONY,BESIDE SCHOOL,AMRDIKALAN,Rural,Functional,State Government
Telangana,Vikarabad,Doulathabad,"SubCentre, Balampet",SubCentre,16.95689656,77.51817703,Near High School,Balampet,Balampet,Rural,Functional,State Government
Telangana,Vikarabad,Bantwaram,"SubCentre, Bantaram",SubCentre,17.44143,77.70729,HOSPITAL,MDO OFFICE BACK SIDE,HOSPITAL,Rural,Functional,State Government
Telangana,Vikarabad,Bantwaram,"SubCentre, Barwad",SubCentre,17.45172661,77.79615819,BC  COLONY,NEAR ZPHS SCHOOL,BARWAD,Rural,Functional,State Government
